1900585,4-9-2005 18:32:13,7.51,60.85,168,"INACTIVE","OTHERS"
1900586,4-9-2005 22:51:06,6.31,61.67,196,"INACTIVE","OTHERS"
1900628,10-7-2008 01:56:00,-51.49,21.39,10,"INACTIVE","France"
1900631,7-11-2005 03:50:39,5.82,53.44,14,"INACTIVE","OTHERS"
1900632,6-11-2005 02:54:03,8.61,52.77,57,"INACTIVE","OTHERS"
1900633,19-5-2006 07:34:54,17.40,60.37,7,"INACTIVE","OTHERS"
1900634,18-5-2006 17:06:26,18.51,66.23,70,"INACTIVE","OTHERS"
1900647,27-2-2007 12:59:58,-55.81,20.20,49,"INACTIVE","OTHERS"
1900649,3-8-2006 13:29:00,-49.92,20.08,169,"INACTIVE","OTHERS"
1900666,18-1-2006 15:08:49,-54.38,25.90,19,"INACTIVE","Japan"
1900667,18-1-2006 19:18:07,-54.22,27.74,90,"INACTIVE","Japan"
1900668,19-1-2006 00:01:23,-55.98,27.82,25,"INACTIVE","Japan"
1900669,19-1-2006 04:10:52,-56.81,27.84,27,"INACTIVE","Japan"
1900670,19-1-2006 08:59:03,-57.67,28.25,102,"INACTIVE","Japan"
1900677,18-2-2006 06:54:52,-23.69,57.16,232,"INACTIVE","OTHERS"
1900678,18-2-2006 09:59:02,-26.12,57.66,180,"INACTIVE","OTHERS"
1900679,18-2-2006 12:44:11,-29.00,57.52,224,"INACTIVE","OTHERS"
1900680,18-2-2006 09:42:27,-31.33,57.48,252,"INACTIVE","OTHERS"
1900681,18-2-2006 09:40:22,-33.52,57.45,256,"INACTIVE","OTHERS"
1900682,20-3-2006 13:54:55,-29.98,48.90,141,"INACTIVE","OTHERS"
1900683,15-7-2006 12:58:22,-49.44,20.75,167,"INACTIVE","OTHERS"
1900684,13-11-2006 12:48:31,-47.93,21.58,171,"INACTIVE","OTHERS"
1900685,3-4-2007 13:48:09,-41.26,21.93,113,"INACTIVE","OTHERS"
1900686,28-4-2006 11:37:49,-40.52,21.18,145,"INACTIVE","OTHERS"
1900691,3-10-2006 23:51:40,-26.99,75.01,108,"INACTIVE","USA"
1900692,5-10-2006 06:16:08,-26.93,70.03,231,"INACTIVE","USA"
1900693,6-10-2006 11:00:02,-25.02,64.98,254,"INACTIVE","USA"
1900694,13-10-2006 20:32:34,-24.49,59.32,257,"INACTIVE","USA"
1900695,15-10-2006 05:33:51,-28.50,62.24,159,"INACTIVE","USA"
1900696,16-10-2006 10:56:24,-31.50,66.24,35,"INACTIVE","USA"
1900697,17-10-2006 15:29:16,-33.01,70.97,209,"INACTIVE","USA"
1900698,18-10-2006 22:42:40,-33.01,76.75,226,"INACTIVE","USA"
1900699,19-10-2006 19:49:43,-35.68,73.67,232,"INACTIVE","USA"
1900700,20-10-2006 16:52:56,-38.65,72.65,225,"INACTIVE","USA"
1900701,22-10-2006 02:26:58,-43.00,75.94,216,"INACTIVE","USA"
1900722,22-10-2006 02:27:02,-40.31,73.38,135,"INACTIVE","OTHERS"
1900723,22-10-2006 11:34:45,-42.27,74.13,168,"INACTIVE","OTHERS"
1900746,1-10-2008 12:49:44,-38.88,21.29,133,"INACTIVE","OTHERS"
1900747,10-6-2007 13:45:02,-47.65,20.24,126,"INACTIVE","OTHERS"
1900760,2-7-2008 13:40:06,-38.23,20.14,138,"INACTIVE","OTHERS"
1900786,12-1-2009 13:15:39,-38.86,21.82,154,"INACTIVE","OTHERS"
1900787,28-5-2008 13:00:20,-45.89,20.93,160,"INACTIVE","OTHERS"
1900788,30-4-2009 12:45:54,-41.78,20.32,117,"INACTIVE","OTHERS"
1900804,18-11-2008 04:22:21,-46.19,66.61,189,"INACTIVE","USA"
1900805,19-11-2008 17:30:10,-45.70,66.24,102,"INACTIVE","USA"
1900806,20-11-2008 00:23:39,-45.46,65.92,146,"INACTIVE","USA"
1900807,21-11-2008 00:14:07,-44.73,65.32,59,"INACTIVE","USA"
